customerID,StreamingTV,StreamingMovies
9309-BZGNT,No,No
4274-DRSQT,Yes,No
2027-DNKIV,No,No
8075-GXIUB,No internet service,No internet service
2885-HIJDH,Yes,Yes
5424-RLQLC,Yes,No
6682-QJDGB,No,No
6507-DTJZV,Yes,Yes
8780-IXSTS,Yes,No
7673-BQGKU,No internet service,No internet service
6723-WSNTY,Yes,Yes
9530-EHPOH,No,No
2725-IWWBA,No,No
0345-HKJVM,Yes,Yes
1061-PNTHC,Yes,Yes
0394-YONDK,No internet service,No internet service
6574-MCOEH,Yes,Yes
7399-QHBJS,No,No
3049-SOLAY,Yes,Yes
0997-YTLNY,No,No
3317-HRTNN,Yes,Yes
9479-HYNYL,Yes,Yes
3235-ETOOB,No,No
9708-KFDBY,No internet service,No internet service
8058-INTPH,Yes,No
3642-GKTCT,Yes,Yes
0774-RMNUW,Yes,Yes
1334-PDUKM,No,No
0756-MPZRL,No,No
2242-MFOTG,No,No
2927-CVULT,No,Yes
2144-BFDSO,Yes,Yes
8745-PVESG,No,No
7647-GYYKX,No internet service,No internet service
5647-FXOTP,Yes,Yes
5569-OUICF,Yes,Yes
8821-XNHVZ,Yes,No
2082-OJVTK,No,Yes
9700-ISPUP,No,Yes
9839-ETQOE,No,No
6078-VESFR,No,No
9027-TMATR,Yes,Yes
5940-NFXKV,No,Yes
1941-HOSAM,Yes,Yes
9110-HSGTV,Yes,Yes
0704-VCUMB,No internet service,No internet service
6171-ZTVYB,No,No
8053-WWDRO,No internet service,No internet service
9564-KCLHR,No,No
1935-IMVBB,Yes,Yes
2535-PBCGC,Yes,Yes
2082-CEFLT,No,No
1470-PSXNM,Yes,No
1213-NGCUN,No,No
2498-XLDZR,No,Yes
9866-OCCKE,Yes,Yes
5338-YHWYT,No,No
7718-UPSKJ,Yes,Yes
8731-WBBMB,Yes,Yes
1448-CYWKC,Yes,Yes
7901-IIDQV,No,No
2690-DVRVK,No internet service,No internet service
5688-KZTSN,No internet service,No internet service
1270-XKUCC,No internet service,No internet service
0334-ZFJSR,No,No
2894-QOJRX,Yes,No
5747-PMBSQ,Yes,No
5583-EJXRD,No,Yes
4565-EVZMJ,No,No
3143-JQEGI,Yes,Yes
6386-SZZKH,Yes,Yes
3327-YBAKM,Yes,Yes
9441-QHEVC,No internet service,No internet service
6705-LNMDD,No,No
2580-ASVVY,Yes,No
3370-GQEAL,Yes,No
5032-USPKF,Yes,Yes
2982-IHMFT,No,No
3521-SYVOR,Yes,Yes
4254-QPEDE,Yes,Yes
6283-GITPX,Yes,No
9526-JAWYF,Yes,No
0771-CHWSK,No,Yes
9788-HNGUT,Yes,Yes
9495-REDIY,Yes,No
5375-XLDOF,Yes,Yes
1172-VIYBP,No,Yes
5649-VUKMC,Yes,Yes
6559-PDZLR,Yes,Yes
8992-OBVDG,No,Yes
4273-MBHYA,Yes,Yes
4724-WXVWF,No,Yes
5701-GUXDC,No,No
1460-UZPRJ,No internet service,No internet service
6082-GLJIX,No internet service,No internet service
5143-EGQFK,No,No
4919-IKATY,No,No
2495-TTHBQ,No internet service,No internet service
0485-ZBSLN,No internet service,No internet service
3810-PJUHR,No internet service,No internet service
9050-QLROH,No,Yes
0847-HGRML,No internet service,No internet service
8232-CTLKO,Yes,No
9227-YBAXE,Yes,Yes
6168-WFVVF,No,No
9860-LISIZ,No internet service,No internet service
0112-QAWRZ,Yes,No
0877-SDMBN,Yes,Yes
2786-GCDPI,Yes,Yes
4043-MKDTV,Yes,Yes
8065-YKXKD,No,No
9637-EIHEQ,No,No
9229-RQABD,No internet service,No internet service
8313-KTIHG,Yes,No
5320-BRKGK,Yes,No
6284-KMNUF,Yes,Yes
9689-PTNPG,Yes,No
9465-RWMXL,No,No
6229-UOLQL,Yes,No
2362-IBOOY,No,Yes
3137-LUPIX,Yes,No
0843-WTBXE,Yes,No
6143-JQKEA,No,No
8676-OOQEJ,No,No
5515-IDEJJ,No internet service,No internet service
9701-CDXHR,No,No
7450-NWRTR,Yes,Yes
8124-NZVGJ,Yes,Yes
2162-FRZAA,No,No
5376-DEQCP,No,No
5118-MUEYH,Yes,Yes
9095-HFAFX,Yes,No
5627-TVBPP,No internet service,No internet service
2379-ENZGV,Yes,No
3936-QQFLL,No internet service,No internet service
2589-AYCRP,No internet service,No internet service
4067-HLYQI,No,No
5124-EOGYE,No internet service,No internet service
5057-RKGLH,No internet service,No internet service
0292-WEGCH,Yes,Yes
8910-ICHIU,Yes,No
4097-YODCF,Yes,Yes
9715-WZCLW,Yes,Yes
9786-YWNHU,No,No
6407-GSJNL,No internet service,No internet service
6005-OBZPH,Yes,No
4049-ZPALD,Yes,Yes
7932-WPTDS,No,No
3733-UOCWF,No,No
6833-JMZYP,Yes,Yes
2722-VOJQL,Yes,Yes
1310-QRITU,No,No
8961-QDZZJ,Yes,Yes
9715-SBVSU,No,Yes
8490-BXHEO,No,No
7173-TETGO,No,No
7929-SKFGK,Yes,Yes
2300-RQGOI,No internet service,No internet service
3563-SVYLG,No,No
5228-EXCET,No,Yes
6435-VWCCY,Yes,No
4998-IKFSE,Yes,Yes
8630-QSGXK,Yes,Yes
2455-USLMV,No,No
7394-FKDNK,Yes,Yes
9488-FVZCC,No,Yes
6331-LWDTQ,Yes,Yes
5995-WWKKG,No internet service,No internet service
1597-FZREH,Yes,Yes
7879-CGSFV,Yes,Yes
9921-EZKBY,No,Yes
7432-FFVAR,No,Yes
7246-ZGQDF,No,No
7000-WCEVQ,No,Yes
0727-IWKVK,No,No
5959-BELXA,Yes,Yes
4456-RHSNB,No,No
3512-IZIKN,No,No
2481-SBOYW,No internet service,No internet service
7109-MFBYV,No,No
1833-TCXKK,Yes,Yes
1832-PEUTS,Yes,No
6141-OOXUQ,No internet service,No internet service
8660-BUETV,No,No
0580-PIQHM,No,Yes
5696-CEIQJ,Yes,Yes
7503-ZGUZJ,Yes,No
1696-HXOWK,Yes,No
3026-ATZYV,Yes,Yes
4012-YCFAI,No,No
2506-TNFCO,No,No
9970-QBCDA,No internet service,No internet service
8718-PTMEZ,No,No
9496-IVVRP,No,No
2207-OBZNX,No,No
2657-VPXTA,Yes,Yes
6551-VLJMV,No internet service,No internet service
1221-GHZEP,No,Yes
9289-LBQVU,No,Yes
6142-VSJQO,No,No
3458-IDMFK,No internet service,No internet service
6933-FHBZC,No,No
0221-NAUXK,No internet service,No internet service
9770-KXGQU,Yes,No
6437-UKHMV,Yes,No
6538-POCHL,No,No
6726-NNFWD,No,Yes
3002-WQZWT,No,No
4277-UDIEF,Yes,Yes
1208-NBVFH,No,No
4912-PIGUY,Yes,No
1114-CENIM,No,No
6060-DRTNL,Yes,No
2725-TTRIQ,Yes,Yes
3374-TTZTK,Yes,Yes
8990-ZXLSU,No,No
2275-RBYQS,No,No
8473-VUVJN,No,No
6289-CPNLD,Yes,Yes
5536-SLHPM,No,No
4419-UJMUS,Yes,Yes
7794-JASDG,No,No
7609-YBPXG,Yes,Yes
5519-TEEUH,No internet service,No internet service
7856-GANIL,Yes,No
0804-XBFBV,No,No
2676-OXPPQ,No,No
3703-TTEPD,Yes,No
2799-TSLAG,No internet service,No internet service
0196-VULGZ,No,Yes
8837-VVWLQ,Yes,No
2696-NARTR,No,No
2208-NKVVH,No internet service,No internet service
7614-QVWQL,Yes,Yes
1976-CFOCS,No,No
4631-OACRM,No,Yes
7139-JZFVG,No,No
4987-GQWPO,No,No
3755-JBMNH,No,No
1757-TCATG,No internet service,No internet service
6345-ULYRW,No,Yes
4776-XSKYQ,No,No
8048-DSDFQ,No internet service,No internet service
5753-QQWPW,No,No
6010-DDPPW,No internet service,No internet service
1809-DMJHQ,No,No
6693-FRIRW,Yes,Yes
6586-MYGKD,Yes,Yes
3173-NVMPX,No,No
0248-PGHBZ,Yes,No
0623-GDISB,No,No
2892-GESUL,No internet service,No internet service
6923-EFPNL,No,No
7472-EQOAV,No,No
9574-RKJIF,Yes,No
2043-WVTQJ,No,No
8034-RYTVV,No,No
3863-QSTYI,Yes,No
2619-WFQWU,No,No
5044-LRQAQ,No,No
1716-LSAMB,No,No
1333-PBMXB,No internet service,No internet service
6546-OPBBH,No internet service,No internet service
5985-BEHZK,Yes,Yes
9127-QRZMH,No,No
5919-VCZYM,No internet service,No internet service
9644-KVCNC,Yes,No
2137-DQMEV,Yes,No
8174-LNWMW,No internet service,No internet service
9279-CJEOJ,Yes,Yes
7964-VEXDG,No,No
2404-JIBFC,Yes,Yes
0778-NELLA,Yes,No
8029-XYPWT,Yes,Yes
4614-NUVZD,No,Yes
4632-PAOYU,No internet service,No internet service
3803-KMQFW,No internet service,No internet service
6804-GDMOI,Yes,Yes
2990-OGYTD,Yes,Yes
6646-JPPHA,No,No
9572-MTILT,Yes,No
7658-UYUQS,Yes,No
7880-XSOJX,No,No
9611-CTWIH,Yes,Yes
4589-IUAJB,No internet service,No internet service
0329-GTIAJ,Yes,Yes
8746-BFOAJ,No internet service,No internet service
8457-XIGKN,No internet service,No internet service
6072-NUQCB,No internet service,No internet service
6629-CZTTH,No,Yes
8838-GPHZP,No internet service,No internet service
8750-QWZAJ,No internet service,No internet service
5364-EVNIB,No,No
6918-UMQCG,Yes,No
0675-NCDYU,Yes,Yes
6339-DKLMK,No,No
1346-PJWTK,No,Yes
5088-QZLRL,No internet service,No internet service
8023-QHAIO,No,No
4397-FRLTA,No internet service,No internet service
3057-VJJQE,No,No
5087-SUURX,Yes,No
2302-OUZXB,Yes,Yes
8133-ANHHJ,No,Yes
2270-CHBFN,No,No
0013-EXCHZ,Yes,No
5982-FPVQN,No,Yes
9107-UKCKY,Yes,Yes
4654-ULTTN,No,Yes
5550-VFRLC,No,No
5546-BYZSM,No internet service,No internet service
1492-KGETH,No,Yes
4929-BSTRX,Yes,No
4163-HFTUK,No internet service,No internet service
8215-NGSPE,No internet service,No internet service
2225-ZRGSG,No,No
8859-YSTWS,No internet service,No internet service
5271-YNWVR,Yes,Yes
7601-DHFWZ,No internet service,No internet service
2657-ALMWY,No,Yes
6330-JKLPC,No,No
4667-OHGKG,No internet service,No internet service
1998-VHJHK,No internet service,No internet service
1707-HABPF,Yes,No
1660-HSOOQ,No,No
7253-UVNDW,No,No
0487-VVUVK,No internet service,No internet service
7228-OMTPN,Yes,Yes
5063-IUOKK,No internet service,No internet service
4508-OEBEY,No,Yes
0027-KWYKW,Yes,No
2308-STERM,No internet service,No internet service
5982-XMDEX,No internet service,No internet service
6284-AHOOQ,Yes,No
6051-PTVNS,No internet service,No internet service
2344-JMOGN,Yes,No
3799-ISUZQ,No,No
2877-VDUER,Yes,No
9152-AMKAK,Yes,Yes
1794-HBQTJ,No,No
9432-VOFYX,No,No
8049-WJCLQ,Yes,No
6586-PSJOX,No,No
2460-FPSYH,Yes,Yes
9705-ZJBCG,No,No
4818-DRBQT,No,No
1320-HTRDR,No,No
6847-KJLTS,Yes,Yes
9670-BPNXF,No,No
3913-FCUUW,No,No
3301-VKTGC,No,No
1493-AMTIE,No internet service,No internet service
9555-SAHUZ,No,No
0816-TSPHQ,No internet service,No internet service
9932-WBWIK,No internet service,No internet service
4619-EVPHY,Yes,Yes
5286-YHCVC,Yes,Yes
6424-ELEYH,No,No
4391-RESHN,Yes,Yes
9115-YQHGA,No,No
4462-CYWMH,No,Yes
8963-MQVYN,No internet service,No internet service
2458-EOMRE,No,Yes
9334-GWGOW,No,No
6821-BUXUX,Yes,No
5028-HTLJB,No internet service,No internet service
9801-GDWGV,Yes,Yes
6542-LWGXJ,No,No
5567-GZKQY,No internet service,No internet service
1222-LRYKO,No internet service,No internet service
2320-JRSDE,No internet service,No internet service
2087-QAREY,No,No
0601-WZHJF,Yes,Yes
4423-JWZJN,No,Yes
5143-WMWOG,No internet service,No internet service
6490-FGZAT,No internet service,No internet service
5393-RXQSZ,No,Yes
7452-FOLON,No internet service,No internet service
2320-TZRRH,No internet service,No internet service
0231-LXVAP,No,No
9444-JTXHZ,No,No
4942-VZZOM,Yes,No
5510-BOIUJ,No internet service,No internet service
7502-BNYGS,Yes,Yes
4291-HYEBC,No,Yes
6147-CBCRA,No internet service,No internet service
6047-SUHPR,No,No
4471-KXAUH,No,No
9752-ZNQUT,No,No
7638-QVMVY,Yes,No
1576-PFZIW,Yes,Yes
5666-MBJPT,No internet service,No internet service
7312-XSBAT,No,No
3096-GKWEB,Yes,Yes
2371-JQHZZ,Yes,Yes
0674-GCDXG,No,Yes
1121-QSIVB,Yes,Yes
4396-KLSEH,No internet service,No internet service
3244-DCJWY,No,No
2824-MYYBN,Yes,Yes
0875-CABNR,No,Yes
6345-HOVES,No,No
8318-LCNBW,Yes,Yes
6469-QJKZW,No internet service,No internet service
0147-ESWWR,Yes,Yes
1217-VASWC,Yes,Yes
7812-FZHPE,No internet service,No internet service
6370-ZVHDV,No internet service,No internet service
5915-DGNVC,No,Yes
6260-XLACS,No internet service,No internet service
3566-CAAYU,No,Yes
4983-CCWMC,No,No
9103-CXVOK,No internet service,No internet service
2896-TBNBE,No,No
4797-AXPXK,No,No
5229-PRWKT,No,Yes
6982-UQZLY,No internet service,No internet service
2522-WLNSF,Yes,No
3841-CONLJ,No,Yes
5057-LCOUI,Yes,Yes
0193-ESZXP,Yes,Yes
4475-NVTLU,No internet service,No internet service
4369-HTUIF,Yes,No
9386-LDCZR,No,No
9585-KKMFD,No internet service,No internet service
5399-ZIMKF,No,No
0336-KXKFK,Yes,Yes
5619-XZZKR,No internet service,No internet service
3948-FVVRP,No,No
5327-XOKKY,Yes,Yes
0983-TATYJ,No,No
1813-JYWTO,No,No
0156-FVPTA,No,No
1984-FCOWB,Yes,Yes
0654-HMSHN,Yes,Yes
6719-OXYBR,Yes,No
3312-ZWLGF,No,No
6476-YHMGA,Yes,Yes
5287-QWLKY,Yes,Yes
0795-XCCTE,No internet service,No internet service
0168-XZKBB,Yes,No
3785-NRHYR,No internet service,No internet service
5196-SGOAK,No,No
4537-DKTAL,No,No
7072-MBHEV,No,No
5602-BVFMK,No internet service,No internet service
6297-NOOPG,Yes,Yes
1891-UAWWU,Yes,No
8204-TIFGJ,No internet service,No internet service
8050-DVOJX,No,Yes
6108-OQZDQ,Yes,Yes
0363-QJVFX,Yes,Yes
8903-XEBGX,No,Yes
8169-SAEJD,Yes,Yes
9840-DVNDC,Yes,No
1089-XZWHH,No internet service,No internet service
2325-WINES,Yes,Yes
6064-ZATLR,No,No
3096-JRDSO,Yes,Yes
7824-PANSQ,No,No
8042-JVNFH,No,No
9648-BCHKM,No internet service,No internet service
2888-ADFAO,No internet service,No internet service
8707-HOEDG,Yes,Yes
3374-LXDEV,No,No
4072-IPYLT,No,No
7167-PCEYD,No internet service,No internet service
4936-YPJNK,No internet service,No internet service
1580-BMCMR,No,Yes
4817-KEQSP,No internet service,No internet service
6408-WHTEF,Yes,Yes
9251-AWQGT,No internet service,No internet service
8749-CLJXC,No internet service,No internet service
7989-VCQOH,Yes,Yes
5049-GLYVG,No internet service,No internet service
4199-QHJNM,Yes,Yes
8882-TLVRW,No,No
5883-GTGVD,Yes,Yes
5135-GRQJV,Yes,Yes
2384-OVPSA,No internet service,No internet service
1371-WEPDS,No,Yes
3580-GICBM,No internet service,No internet service
4817-QRJSX,No,No
9730-DRTMJ,Yes,No
4686-UXDML,Yes,Yes
3349-ANQNH,Yes,Yes
2398-YPMUR,No,No
0932-YIXYU,No internet service,No internet service
7480-SPLEF,No internet service,No internet service
7636-XUHWW,No internet service,No internet service
1431-CYWMH,No internet service,No internet service
5937-EORGB,Yes,No
6349-JDHQP,No internet service,No internet service
5539-HIVAK,No internet service,No internet service
5847-MXBEO,No internet service,No internet service
9985-MWVIX,No,No
4583-PARNH,No,Yes
1116-FRYVH,No,No
1421-HCERK,Yes,No
9633-XQABV,No,No
0716-BQNDX,No,Yes
1265-XTECC,No,Yes
1183-CANVH,Yes,No
1972-XMUWV,Yes,No
8679-LZBMD,Yes,Yes
3407-JMJQQ,Yes,Yes
6252-DFGTK,No,No
1539-LNKHM,No internet service,No internet service
8645-KOMJQ,Yes,Yes
0289-IVARM,No,No
9761-XUJWD,No,Yes
4057-FKCZK,Yes,No
4291-TPNFG,No,Yes
6087-YPWHO,No,No
3090-QFUVD,No internet service,No internet service
2237-ZFSMY,Yes,No
1722-LDZJS,No internet service,No internet service
1818-ESQMW,No,Yes
4871-JTKJF,No,No
1415-YFWLT,Yes,Yes
7401-RUBNK,No,No
0506-YLVKJ,No internet service,No internet service
8661-BOYNW,Yes,Yes
6711-VTNRE,No,Yes
4815-GBTCD,No,No
2805-AUFQN,No internet service,No internet service
0980-PVMRC,Yes,Yes
7233-DRTRF,Yes,Yes
3500-RMZLT,No,Yes
3873-NFTGI,No,No
1162-ECVII,Yes,Yes
7048-GXDAY,Yes,Yes
8571-ZCMCX,Yes,Yes
1169-WCVAK,No,No
4548-SDBKE,Yes,No
8066-POXGX,No,Yes
7129-CAKJW,No,No
8695-ARGXZ,No,No
3570-YUEKJ,No,No
4143-OOBWZ,No,No
1555-HAPSU,No internet service,No internet service
1697-NVVGY,Yes,No
7854-EKTJL,No internet service,No internet service
8464-EETCQ,No internet service,No internet service
2419-FSORS,Yes,Yes
8132-YPVBX,No,Yes
9102-IAYHT,No,Yes
6754-LZUKA,Yes,Yes
3422-LYEPQ,No,No
8099-MZPUJ,Yes,Yes
0787-LHDYT,No internet service,No internet service
2642-DTVCO,No,Yes
0374-IOEGQ,No,No
4361-JEIVL,No,No
3197-NNYNB,Yes,Yes
3396-DKDEL,Yes,Yes
1752-OZXFY,Yes,No
9066-QRSDU,No internet service,No internet service
9112-WSNPU,No,No
9867-NNXLC,No internet service,No internet service
5321-NTRKC,Yes,Yes
1363-TXLSL,No,No
9507-EXLTT,Yes,No
3161-GETRM,No,Yes
0402-OAMEN,No internet service,No internet service
6933-VLYFX,Yes,Yes
6754-WKSHP,No internet service,No internet service
9846-GKXAS,Yes,Yes
6017-PPLPX,No,No
4976-LNFVV,No,No
5055-MGMGF,Yes,Yes
4641-FROLU,No internet service,No internet service
2862-JVEOY,No internet service,No internet service
2969-QWUBZ,Yes,Yes
9822-BIIGN,No,Yes
2077-MPJQO,No,No
1534-OULXE,No,No
7136-RVDTZ,Yes,Yes
2971-SGAFL,Yes,Yes
1480-IVEVR,No,No
2905-KFQUV,No,No
4581-SSPWD,No,No
3370-HXOPH,No,No
9391-YZEJW,Yes,Yes
9958-MEKUC,No,Yes
0281-CNTZX,No internet service,No internet service
6927-WTFIV,No,No
4118-CEVPF,Yes,Yes
3398-ZOUAA,No,No
9114-VEPUF,No,Yes
7876-BEUTG,No,No
2338-BQEZT,No,No
9873-MNDKV,No,No
0378-NHQXU,Yes,No
8241-JUIQO,No internet service,No internet service
2194-IIQOF,Yes,Yes
4512-ZUIYL,No,No
9631-RXVJM,No internet service,No internet service
9584-EXCDZ,No,No
7969-AULMZ,Yes,Yes
5093-FEGLU,No internet service,No internet service
2621-UDNLU,No internet service,No internet service
7526-IVLYU,No internet service,No internet service
2428-HYUNX,No internet service,No internet service
9214-EKVXR,No,No
3410-MHHUM,No,Yes
0568-ONFPC,No internet service,No internet service
0733-VUNUW,No,No
4550-EVXNY,No,No
2122-YWVYA,No,No
2968-SSGAA,Yes,Yes
2296-DKZFP,No,Yes
4844-JJWUY,No,Yes
6777-TGHTM,Yes,Yes
8909-BOLNL,No internet service,No internet service
6603-YRDCJ,No,No
3538-WZPHD,No,No
3229-USWAR,Yes,Yes
2138-VFAPZ,No internet service,No internet service
6131-JLWZM,No internet service,No internet service
4785-QRJHC,Yes,Yes
0269-XFESX,No internet service,No internet service
1709-EJDOX,No internet service,No internet service
4316-XCSLJ,No,No
8610-WFCJF,Yes,Yes
9693-XMUOB,Yes,Yes
0383-CLDDA,Yes,Yes
4905-JEFDW,Yes,No
2709-UQGNP,No,No
3549-ZTMNH,No internet service,No internet service
7881-INRLC,Yes,Yes
8033-ATFAS,Yes,No
1635-NZATJ,No internet service,No internet service
0562-HKHML,No internet service,No internet service
8277-RVRSV,No internet service,No internet service
9943-VSZUV,No,No
0117-LFRMW,No,No
6172-FECYY,Yes,No
7054-ENNGU,No,No
1455-HFBXA,No,No
9402-CXWPL,Yes,Yes
1628-BIZYP,No,Yes
1965-AKTSX,No,No
0082-LDZUE,No,No
4786-UKSNZ,No internet service,No internet service
5343-SGUBI,No,No
0856-NAOES,Yes,No
1976-AZZPJ,No,No
7248-VZQLC,No,No
6156-UZDLF,No,No
3099-OONVS,No,No
9500-WBGRP,No internet service,No internet service
5183-KLYEM,Yes,Yes
5144-PQCDZ,No internet service,No internet service
8514-VZHEB,No internet service,No internet service
6625-IUTTT,No,Yes
9355-NPPFS,No,Yes
0068-FIGTF,Yes,Yes
5965-GGPRW,Yes,Yes
8035-PWSEV,No,Yes
2236-HILPA,No internet service,No internet service
1840-BIUOG,Yes,No
1356-MKYSK,Yes,Yes
6080-LNESI,No internet service,No internet service
1830-IPXVJ,No internet service,No internet service
5828-DWPIL,No,No
8398-TBIYD,No,No
0011-IGKFF,Yes,Yes
4192-GORJT,Yes,Yes
6496-SLWHQ,Yes,Yes
9912-GVSEQ,No,Yes
2931-FSOHN,Yes,No
9418-RUKPH,No internet service,No internet service
5383-MMTWC,No,Yes
9971-ZWPBF,Yes,Yes
4712-AUQZO,No,No
9711-FJTBX,No,No
2908-ZTPNF,No,No
7240-ETPTR,Yes,Yes
2202-CUYXZ,Yes,No
5995-OIGLP,No,No
8421-WZOOW,Yes,No
6261-RCVNS,No,Yes
7951-QKZPL,No internet service,No internet service
1414-YADCW,No,No
8756-RDDLT,No,Yes
2862-PFNIK,No,No
5816-QVHRX,Yes,Yes
4430-YHXGG,No internet service,No internet service
6888-SBYAI,No,No
7395-XWZOY,Yes,No
7169-YWAMK,Yes,No
3640-PHQXK,No,Yes
6877-LGWXO,No,Yes
6859-RKMZJ,Yes,No
2729-VNVAP,No internet service,No internet service
2957-JIRMN,Yes,No
2049-BAFNW,No,No
3842-QTGDL,No,No
7163-OCEQI,Yes,Yes
9782-LGXMC,No,No
5975-BAICR,No,Yes
8019-ENHXU,No,Yes
5167-GBFRE,No,No
9033-EOXWV,Yes,Yes
4673-KKSLS,No,No
4853-OITSN,No,Yes
9800-OUIGR,No internet service,No internet service
1324-NLTJE,No,No
2324-EFHVG,Yes,Yes
7094-MSZAO,No internet service,No internet service
1522-VVDMG,Yes,No
6907-CQGPN,No,No
0780-XNZFN,No internet service,No internet service
0239-OXEXL,No,No
2675-IJRGJ,No internet service,No internet service
7049-GKVZY,Yes,Yes
8577-QSOCG,No internet service,No internet service
3721-CNZHX,No internet service,No internet service
0212-ISBBF,Yes,Yes
9185-TQCVP,No,Yes
3585-YNADK,Yes,No
5271-DBYSJ,No,Yes
1099-GODLO,No internet service,No internet service
6828-HMKWP,No internet service,No internet service
5567-WSELE,Yes,Yes
1472-TNCWL,Yes,Yes
8063-RJYNF,Yes,Yes
0687-ZVTHB,No,Yes
2080-GKCWQ,No,No
9661-ACXBS,Yes,Yes
2193-SFWQW,Yes,Yes
5656-JAMLX,No internet service,No internet service
3462-BJQQA,Yes,No
0442-TDYUO,No internet service,No internet service
6733-LRIZX,Yes,Yes
9503-XJUME,No internet service,No internet service
4367-NHWMM,No,No
3727-RJMEO,Yes,No
3779-OSWCF,Yes,Yes
6736-DHUQI,No,No
3915-ODIYG,No,Yes
1360-RCYRT,No,No
2724-FJDYW,Yes,Yes
4451-RWASJ,No internet service,No internet service
6646-VRFOL,Yes,Yes
3460-TJBWI,No internet service,No internet service
5917-HBSDW,No internet service,No internet service
5685-IIXLY,No,Yes
5671-UUNXD,Yes,Yes
0956-ACVZC,Yes,Yes
2325-NBPZG,No,No
4250-ZBWLV,Yes,Yes
4482-FTFFX,No,No
8859-DZTGQ,No internet service,No internet service
0440-MOGPM,Yes,Yes
0020-JDNXP,Yes,Yes
3752-CQSJI,No internet service,No internet service
5025-GOOKI,No internet service,No internet service
4698-KVLLG,No internet service,No internet service
5095-AESKG,No,Yes
2887-JPYLU,No,No
4770-QAZXN,No internet service,No internet service
4896-CPRPF,No internet service,No internet service
1871-MOWRM,No,No
9714-EDSUC,No,Yes
2027-OAQQC,Yes,Yes
0282-NVSJS,No,No
9090-SGQXL,Yes,Yes
6595-YGXIT,Yes,No
7353-YOWFP,No internet service,No internet service
9835-ZIITK,Yes,Yes
8008-ESFLK,Yes,Yes
7537-CBQUZ,Yes,Yes
1555-DJEQW,Yes,Yes
5649-TJHOV,No,Yes
0519-XUZJU,No,No
3363-EWLGO,No internet service,No internet service
4750-UKWJK,No internet service,No internet service
6338-AVWCY,Yes,No
1689-YQBYY,No,No
4487-ZYJZK,No internet service,No internet service
2959-FENLU,No,Yes
0708-LGSMF,No,Yes
9253-QXKBE,Yes,Yes
7634-HLQJR,No internet service,No internet service
0487-RPVUM,Yes,No
4079-ULGFR,No internet service,No internet service
2516-XSJKX,Yes,Yes
0057-QBUQH,No internet service,No internet service
9445-SZLCH,Yes,No
6599-SFQVE,No,Yes
8331-ZXFOE,No,No
4003-FUSHP,Yes,No
0356-ERHVT,No,No
7325-ENZFI,No,No
4884-ZTHVF,Yes,No
3920-HIHMQ,No,No
3055-OYMSE,No,No
0613-WUXUM,No internet service,No internet service
7568-PODML,Yes,Yes
4458-KVRBJ,No internet service,No internet service
5349-IECLD,Yes,Yes
1397-XKKWR,No,No
3945-GFWQL,No,No
8097-OMULG,Yes,Yes
6013-BHCAW,Yes,Yes
0401-WDBXM,Yes,Yes
3387-PLKUI,No internet service,No internet service
6096-EGVTU,No internet service,No internet service
3797-VTIDR,No,No
5081-NWSUP,No,Yes
2580-ATZSQ,No,No
8085-MSNLK,Yes,Yes
9691-HKOVS,Yes,Yes
9881-VCZEP,No,No
9526-BIHHD,No,No
8757-TFHHJ,No,No
4523-WXCEF,Yes,Yes
1468-DEFNC,No internet service,No internet service
5119-KEPFY,Yes,Yes
8364-TRMMK,No,No
0916-KNFAJ,No,Yes
8319-QBEHW,Yes,No
3063-QFSZL,No,Yes
8775-LHDJH,Yes,No
9625-QNLUX,Yes,Yes
3097-NQYSN,Yes,No
4024-CSNBY,No,No
7110-BDTWG,No,Yes
7493-GVFIO,No internet service,No internet service
0690-SRQID,No internet service,No internet service
9605-WGJVW,No,No
9114-DPSIA,No,Yes
4700-UBQMV,Yes,Yes
7711-GQBZC,No internet service,No internet service
3565-UNOCC,Yes,Yes
4627-MIHJH,Yes,Yes
9795-NREXC,Yes,Yes
8573-CGOCC,No internet service,No internet service
7356-AYNJP,No internet service,No internet service
9249-FXSCK,Yes,Yes
5493-SDRDQ,No,No
6286-SUUWT,No internet service,No internet service
4819-HJPIW,No,No
8654-DHAOW,No,No
5438-QMDDL,No,Yes
9812-GHVRI,No,Yes
5553-AOINX,Yes,Yes
1228-ZLNBX,No,No
4226-KKDON,Yes,No
3831-YCPUO,Yes,Yes
7445-WMRBW,Yes,No
3308-DGHKL,No internet service,No internet service
9924-JPRMC,Yes,Yes
0080-EMYVY,No,No
6218-KNUBD,Yes,No
7337-CINUD,No internet service,No internet service
7609-NRNCA,No internet service,No internet service
0623-EJQEG,No,Yes
7153-CHRBV,No,No
0871-URUWO,Yes,Yes
9190-MFJLN,Yes,Yes
6198-PNNSZ,Yes,Yes
3317-VLGQT,No,Yes
4132-POCZS,No,Yes
5614-DNZCE,No,No
1095-JUDTC,Yes,No
3896-RCYYE,Yes,Yes
9638-JIQYA,No,No
3258-SANFR,No,No
3726-TBHQT,Yes,Yes
3190-ITQXP,No internet service,No internet service
0870-VEMYL,No,No
4833-QTJNO,No,No
3039-MJSLN,No internet service,No internet service
0178-CIIKR,No internet service,No internet service
5385-SUIRI,Yes,Yes
3982-XWFZQ,No,No
5774-QPLTF,No internet service,No internet service
2322-VCZHZ,No,Yes
